OrderID,CustomerID,Gender,Age,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Region,PurchaseDate
O02605,C1414,Female,61.0,Lotion,Beauty,4,299.54,1198.16,BankTransfer,West,2025-03-21
O02606,C0842,Female,49.0,Laptop,Electronics,5,321.68,1608.4,Cash,North,2025-08-26
O02607,C0240,Male,30.0,Vacuum Cleaner,Home,1,183.88,183.88,MobileMoney,West,2024-12-26
O02608,C0772,Female,23.0,Lotion,Beauty,4,318.31,1273.24,Cash,West,2023-10-13
O02609,C1275,Female,48.0,Lipstick,Beauty,1,265.05,265.05,BankTransfer,South,2024-05-31
O02610,C0622,Female,18.0,Makeup Kit,Beauty,1,284.06,284.06,Cash,West,2024-05-31
O02611,C1200,Female,23.0,T-shirt,Fashion,2,150.88,301.76,MobileMoney,East,2024-11-29
O02612,C1204,Female,50.0,Microwave,Home,1,148.79,148.79,MobileMoney,South,2024-11-19
O02613,C0368,Female,,Laptop,Electronics,1,132.05,132.05,Card,South,2024-02-14
O02614,C1367,Female,53.0,Jeans,Fashion,5,135.57,677.85,BankTransfer,East,2024-05-16
O02615,C0362,Female,30.0,Lipstick,Beauty,3,471.0,1413.0,Card,South,2024-07-10
O02616,C0918,Female,40.0,T-shirt,Fashion,4,131.3,525.2,BankTransfer,South,2024-08-19
O02617,C1217,Female,61.0,Jacket,Fashion,2,323.31,646.62,Cash,South,2024-07-19
O02618,C0255,Female,30.0,T-shirt,Fashion,2,93.61,187.22,BankTransfer,East,2024-09-14
O02619,C1424,Female,,T-shirt,Fashion,3,133.02,399.06,Card,South,2025-03-26
O02620,C0463,Male,62.0,Lotion,Beauty,4,494.61,1978.44,Card,South,2024-11-03
O02621,C0768,Female,24.0,Smartphone,Electronics,5,139.99,699.95,Cash,South,2024-01-10
O02622,C0358,Male,49.0,T-shirt,Fashion,5,166.36,831.8,Card,North,2024-08-21
O02623,C0984,Female,23.0,Laptop,Electronics,1,383.95,383.95,Cash,East,2025-06-30
O02624,C1471,Female,50.0,T-shirt,Fashion,2,446.57,893.14,Card,East,2023-11-04
O02625,C1255,Male,28.0,Perfume,Beauty,3,475.42,1426.26,Cash,West,2023-10-02
O02626,C0885,Female,54.0,Makeup Kit,Beauty,5,153.53,767.65,MobileMoney,North,2024-09-15
O02627,C0339,Male,59.0,Smartphone,Electronics,2,479.33,958.66,MobileMoney,North,2025-09-06
O02628,C1303,Male,23.0,Jeans,Fashion,2,229.22,458.44,BankTransfer,East,2024-12-03
O02629,C0660,Female,58.0,Laptop,Electronics,4,447.56,1790.24,BankTransfer,West,2024-05-17
O02630,C0136,Male,23.0,Smartphone,Electronics,2,123.45,246.9,Cash,East,2024-11-03
O02631,C1190,Female,32.0,Lipstick,Beauty,5,439.62,2198.1,Cash,West,2024-10-30
O02632,C1002,Male,39.0,Lotion,Beauty,5,258.67,1293.35,BankTransfer,South,2025-03-15
O02633,C0693,Female,33.0,T-shirt,Fashion,4,481.05,1924.2,Cash,North,2024-09-06
O02634,C0379,Female,32.0,T-shirt,Fashion,5,5.53,27.65,Card,East,2025-01-27
O02635,C0223,Male,60.0,Headphones,Electronics,3,182.97,548.91,BankTransfer,South,2024-04-09
O02636,C1012,Female,45.0,Lipstick,Beauty,4,206.36,825.44,Card,West,2025-07-10
O02637,C1208,Male,25.0,Makeup Kit,Beauty,5,357.6,1788.0,Cash,South,2024-08-20
O02638,C1220,Female,31.0,Vacuum Cleaner,Home,3,297.75,893.25,Cash,South,2024-12-09
O02639,C0204,Male,18.0,Tablet,Electronics,4,114.33,457.32,BankTransfer,South,2024-09-27
O02640,C0086,Female,25.0,Lotion,Beauty,2,28.19,56.38,Card,East,2025-04-27
O02641,C0712,Female,,Vacuum Cleaner,Home,4,349.48,1397.92,MobileMoney,East,2024-02-23
O02642,C0930,Female,44.0,Vacuum Cleaner,Home,1,351.47,351.47,Card,North,2025-06-09
O02643,C0609,Male,31.0,Tablet,Electronics,5,258.47,1292.35,MobileMoney,South,2023-10-03
O02644,C1335,Male,58.0,Blender,Home,4,287.02,1148.08,Cash,South,2025-09-12
O02645,C0094,Female,,Tablet,Electronics,4,259.85,1039.4,Cash,North,2024-12-24
O02646,C0622,Male,40.0,Lipstick,Beauty,4,134.64,538.56,Cash,North,2024-01-03
O02647,C0526,Male,48.0,Jacket,Fashion,2,176.68,353.36,Card,South,2023-12-15
O02648,C0697,Female,41.0,Tablet,Electronics,3,164.75,494.25,Card,North,2025-03-11
O02649,C0464,Male,,Blender,Home,5,56.33,281.65,BankTransfer,South,2025-04-27
O02650,C1095,Male,,Makeup Kit,Beauty,2,136.73,273.46,Cash,South,2025-08-15
O02651,C0242,Male,45.0,Headphones,Electronics,4,63.88,255.52,Cash,East,2025-05-01
O02652,C0342,Male,57.0,Lotion,Beauty,5,104.11,520.55,BankTransfer,North,2024-01-21
O02653,C0899,Female,27.0,Lipstick,Beauty,1,302.47,302.47,Cash,North,2025-01-27
O02654,C0535,Male,,Makeup Kit,Beauty,3,237.74,713.22,MobileMoney,South,2025-02-20
O02655,C0667,Female,59.0,Lipstick,Beauty,3,56.85,170.55,BankTransfer,South,2024-07-02
O02656,C0956,Female,49.0,Lotion,Beauty,5,60.58,302.9,MobileMoney,South,2025-04-01
O02657,C1305,Male,59.0,Fan,Home,2,219.77,439.54,Cash,North,2025-02-13
O02658,C0194,Male,31.0,Microwave,Home,4,259.87,1039.48,Card,South,2023-10-23
O02659,C0767,Male,43.0,Smartphone,Electronics,3,188.87,566.61,Card,East,2025-01-19
O02660,C1243,Male,42.0,Tablet,Electronics,3,402.46,1207.38,BankTransfer,North,2023-10-20
O02661,C1384,Male,33.0,Headphones,Electronics,2,193.51,387.02,Cash,South,2024-04-21
O02662,C0235,Male,32.0,Jacket,Fashion,1,161.03,161.03,Card,North,2025-03-29
O02663,C0930,Male,51.0,Perfume,Beauty,3,216.8,650.4,Cash,East,2025-02-19
O02664,C1245,Female,,Fan,Home,1,163.55,163.55,Cash,South,2025-05-20
O02665,C1024,Male,,Perfume,Beauty,1,388.01,388.01,MobileMoney,West,2024-06-17
O02666,C0303,Female,,Jeans,Fashion,5,400.39,2001.95,BankTransfer,West,2025-06-06
O02667,C0013,Male,60.0,Microwave,Home,3,105.73,317.19,MobileMoney,North,2024-01-27
O02668,C1470,Female,57.0,Headphones,Electronics,4,338.81,1355.24,BankTransfer,West,2024-11-13
O02669,C1061,Female,47.0,Makeup Kit,Beauty,2,285.03,570.06,Card,South,2025-07-10
O02670,C0675,Female,32.0,Laptop,Electronics,2,192.3,384.6,Cash,South,2024-08-05
O02671,C0188,Male,19.0,Headphones,Electronics,1,14.92,14.92,Card,East,2024-06-10
O02672,C0075,Female,49.0,Makeup Kit,Beauty,1,441.61,441.61,BankTransfer,South,2023-10-11
O02673,C0059,Male,34.0,Jeans,Fashion,1,83.34,83.34,Cash,East,2024-11-13
O02674,C0533,Male,23.0,Blender,Home,4,450.56,1802.24,BankTransfer,East,2024-06-02
O02675,C0007,Female,,Tablet,Electronics,5,477.74,2388.7,BankTransfer,East,2024-04-13
O02676,C0901,Male,20.0,Perfume,Beauty,3,113.78,341.34,Cash,West,2024-06-26
O02677,C0505,Male,28.0,Vacuum Cleaner,Home,1,467.87,467.87,MobileMoney,South,2024-05-15
O02678,C0032,Male,47.0,Jacket,Fashion,4,303.03,1212.12,BankTransfer,West,2025-01-09
O02679,C1039,Female,29.0,Laptop,Electronics,4,84.34,337.36,MobileMoney,East,2025-08-25
O02680,C0063,Male,54.0,Makeup Kit,Beauty,2,415.14,830.28,MobileMoney,East,2025-06-22
O02681,C1435,Female,21.0,Shoes,Fashion,2,148.21,296.42,Card,North,2024-06-29
O02682,C0964,Male,41.0,Makeup Kit,Beauty,3,208.12,624.36,BankTransfer,North,2023-11-25
O02683,C0928,Male,21.0,Tablet,Electronics,2,75.71,151.42,Card,North,2024-12-19
O02684,C0157,Female,42.0,Lotion,Beauty,2,280.5,561.0,Cash,North,2024-04-24
O02685,C1477,Female,19.0,Lipstick,Beauty,5,467.85,2339.25,BankTransfer,East,2025-01-30
O02686,C1325,Male,27.0,Blender,Home,5,251.24,1256.2,MobileMoney,West,2024-10-12
O02687,C1361,Female,43.0,Makeup Kit,Beauty,1,429.99,429.99,Card,North,2025-02-22
O02688,C0385,Male,,Jeans,Fashion,1,395.58,395.58,BankTransfer,North,2024-11-26
O02689,C0579,Female,24.0,Tablet,Electronics,5,126.37,631.85,MobileMoney,North,2025-08-23
O02690,C1500,Male,20.0,Makeup Kit,Beauty,5,492.72,2463.6,MobileMoney,South,2024-09-23
O02691,C0542,Female,58.0,Tablet,Electronics,4,499.64,1998.56,BankTransfer,East,2025-09-14
O02692,C0524,Female,,Shoes,Fashion,1,51.54,51.54,Cash,South,2024-11-20
O02693,C1499,Female,,Microwave,Home,5,28.68,143.4,MobileMoney,North,2025-07-05
O02694,C0988,Female,32.0,Shoes,Fashion,4,6.88,27.52,MobileMoney,North,2025-03-28
O02695,C0722,Male,20.0,Jeans,Fashion,1,358.16,358.16,Cash,East,2024-12-05
O02696,C0175,Female,18.0,Makeup Kit,Beauty,1,292.71,292.71,BankTransfer,North,2024-02-01
O02697,C1354,Male,53.0,T-shirt,Fashion,2,13.3,26.6,Cash,East,2023-10-28
O02698,C1065,Male,56.0,Jacket,Fashion,2,144.66,289.32,MobileMoney,South,2024-05-21
O02699,C0209,Male,,Shoes,Fashion,4,283.76,1135.04,MobileMoney,East,2024-06-30
O02700,C1226,Male,,Blender,Home,2,400.93,801.86,Cash,East,2025-03-09
O02701,C0222,Female,28.0,Microwave,Home,3,214.65,643.95,Card,West,2023-11-23
O02702,C0792,Female,27.0,T-shirt,Fashion,5,309.49,1547.45,Cash,West,2023-11-11
O02703,C1214,Female,46.0,Jacket,Fashion,5,328.14,1640.7,BankTransfer,North,2024-07-02
O02704,C0509,Female,31.0,Vacuum Cleaner,Home,1,205.44,205.44,BankTransfer,East,2025-05-24
O02705,C0672,Male,36.0,Lipstick,Beauty,2,68.09,136.18,MobileMoney,East,2024-09-29
O02706,C0967,Female,,Smartphone,Electronics,5,13.8,69.0,Card,West,2024-08-15
O02707,C0458,Male,24.0,T-shirt,Fashion,5,319.03,1595.15,Cash,West,2025-05-26
O02708,C0364,Male,27.0,Jeans,Fashion,1,400.19,400.19,Card,East,2023-12-22
O02709,C0926,Male,,T-shirt,Fashion,5,485.86,2429.3,BankTransfer,West,2025-02-20
O02710,C1403,Male,38.0,Blender,Home,4,144.02,576.08,Cash,South,2023-12-01
O02711,C0762,Female,33.0,Lipstick,Beauty,4,359.64,1438.56,BankTransfer,East,2023-12-12
O02712,C1224,Male,45.0,Smartphone,Electronics,5,77.66,388.3,Cash,East,2025-01-23
O02713,C0880,Female,47.0,Makeup Kit,Beauty,5,326.6,1633.0,Card,North,2025-07-13
O02714,C0725,Female,47.0,Jeans,Fashion,1,38.78,38.78,MobileMoney,South,2024-01-31
O02715,C1371,Female,64.0,Jacket,Fashion,5,269.85,1349.25,Card,South,2024-11-20
O02716,C0007,Female,53.0,Microwave,Home,2,34.03,68.06,Card,West,2025-08-31
O02717,C0059,Female,,Vacuum Cleaner,Home,2,375.56,751.12,BankTransfer,North,2024-03-22
O02718,C0027,Male,45.0,Microwave,Home,5,44.87,224.35,Cash,North,2024-12-12
O02719,C1046,Male,45.0,Microwave,Home,5,118.37,591.85,BankTransfer,West,2025-07-29
O02720,C0306,Female,37.0,Lipstick,Beauty,5,95.6,478.0,MobileMoney,North,2024-09-04
O02721,C0099,Female,,Headphones,Electronics,5,399.41,1997.05,MobileMoney,North,2024-10-22
O02722,C0851,Male,50.0,T-shirt,Fashion,5,124.13,620.65,MobileMoney,North,2024-06-09
O02723,C0154,Female,23.0,Perfume,Beauty,3,200.52,601.56,MobileMoney,West,2025-01-30
O02724,C0009,Female,30.0,Fan,Home,3,240.12,720.36,Card,East,2024-04-06
O02725,C0121,Male,47.0,Tablet,Electronics,2,32.31,64.62,MobileMoney,North,2024-04-06
O02726,C1388,Female,48.0,Jeans,Fashion,3,84.8,254.4,Cash,North,2025-02-22
O02727,C0015,Male,62.0,Smartphone,Electronics,2,106.85,213.7,Card,East,2025-09-07
O02728,C1148,Male,32.0,Lipstick,Beauty,1,100.27,100.27,MobileMoney,West,2024-05-31
O02729,C0506,Female,43.0,Microwave,Home,5,156.99,784.95,Card,North,2023-10-13
O02730,C1166,Male,24.0,Microwave,Home,4,109.3,437.2,BankTransfer,West,2024-08-12
O02731,C0331,Female,,Shoes,Fashion,1,456.68,456.68,BankTransfer,South,2024-10-19
O02732,C0506,Male,49.0,Shoes,Fashion,2,113.59,227.18,Cash,North,2025-06-21
O02733,C1049,Male,39.0,Makeup Kit,Beauty,5,164.27,821.35,MobileMoney,North,2025-04-27
O02734,C0083,Male,,Perfume,Beauty,1,486.52,486.52,Card,East,2025-08-05
O02735,C0994,Male,18.0,Microwave,Home,3,82.9,248.7,Cash,South,2025-07-17
O02736,C0007,Female,39.0,Lotion,Beauty,4,280.94,1123.76,BankTransfer,East,2025-04-05
O02737,C1019,Male,43.0,Lipstick,Beauty,5,412.73,2063.65,MobileMoney,East,2024-07-26
O02738,C0335,Female,39.0,Microwave,Home,2,435.87,871.74,MobileMoney,East,2024-09-02
O02739,C0693,Male,35.0,Lipstick,Beauty,5,37.08,185.4,Cash,South,2024-10-10
O02740,C1359,Male,,Tablet,Electronics,4,64.69,258.76,BankTransfer,North,2024-12-08
O02741,C1374,Female,31.0,Laptop,Electronics,3,122.44,367.32,Cash,South,2024-03-19
O02742,C1495,Female,26.0,Blender,Home,3,63.21,189.63,Cash,West,2024-07-12
O02743,C0041,Male,34.0,Blender,Home,1,203.67,203.67,Card,North,2024-09-05
O02744,C1386,Male,19.0,Blender,Home,5,240.49,1202.45,BankTransfer,South,2025-03-30
O02745,C0866,Male,44.0,Shoes,Fashion,1,374.83,374.83,MobileMoney,East,2024-06-01
O02746,C0508,Male,23.0,Headphones,Electronics,3,472.92,1418.76,MobileMoney,North,2024-07-06
O02747,C0568,Female,56.0,Laptop,Electronics,4,22.25,89.0,Cash,East,2025-01-06
O02748,C0976,Male,20.0,Vacuum Cleaner,Home,4,27.28,109.12,Card,North,2025-08-24
O02749,C0120,Female,49.0,Microwave,Home,4,60.73,242.92,BankTransfer,West,2023-12-21
O02750,C1264,Male,52.0,Fan,Home,4,421.07,1684.28,BankTransfer,South,2023-11-23
O02751,C0813,Male,26.0,Laptop,Electronics,5,284.69,1423.45,BankTransfer,North,2024-01-24
O02752,C0653,Female,47.0,T-shirt,Fashion,1,19.49,19.49,Card,East,2024-02-12
O02753,C0412,Female,50.0,T-shirt,Fashion,2,323.09,646.18,BankTransfer,North,2023-09-23
O02754,C0363,Female,22.0,Lotion,Beauty,5,232.67,1163.35,Cash,East,2025-04-15
O02755,C1085,Female,52.0,T-shirt,Fashion,1,308.2,308.2,Cash,North,2025-04-02
O02756,C0033,Female,19.0,Fan,Home,3,154.32,462.96,Cash,North,2025-07-27
O02757,C1362,Male,56.0,Jeans,Fashion,5,102.99,514.95,MobileMoney,West,2025-06-04
O02758,C0844,Female,38.0,Jeans,Fashion,5,244.62,1223.1,Card,West,2024-02-11
O02759,C0514,Male,18.0,Shoes,Fashion,4,391.46,1565.84,MobileMoney,North,2024-08-14
O02760,C1412,Male,61.0,Makeup Kit,Beauty,2,338.48,676.96,BankTransfer,North,2024-11-05
O02761,C0363,Male,49.0,Makeup Kit,Beauty,1,367.63,367.63,Card,West,2023-10-20
O02762,C0340,Female,18.0,T-shirt,Fashion,3,363.26,1089.78,BankTransfer,South,2024-10-06
O02763,C0085,Male,60.0,Lotion,Beauty,1,43.43,43.43,Cash,North,2023-12-30
O02764,C0994,Female,41.0,Lipstick,Beauty,4,385.15,1540.6,BankTransfer,West,2024-06-14
O02765,C0519,Female,63.0,Jeans,Fashion,4,400.2,1600.8,MobileMoney,West,2024-05-28
O02766,C0993,Female,50.0,T-shirt,Fashion,3,253.81,761.43,BankTransfer,South,2023-12-10
O02767,C0185,Female,47.0,Makeup Kit,Beauty,3,492.63,1477.89,Card,East,2024-07-11
O02768,C1099,Male,24.0,Microwave,Home,5,102.48,512.4,BankTransfer,West,2023-10-01
O02769,C1100,Male,43.0,Headphones,Electronics,4,57.88,231.52,Cash,East,2024-08-29
O02770,C0159,Male,29.0,Jacket,Fashion,4,163.77,655.08,MobileMoney,North,2025-01-12
O02771,C0142,Female,35.0,Headphones,Electronics,1,117.68,117.68,Cash,East,2025-01-06
O02772,C1326,Male,,Headphones,Electronics,4,435.26,1741.04,Cash,South,2025-06-20
O02773,C0201,Female,20.0,Fan,Home,3,348.44,1045.32,Cash,North,2024-11-11
O02774,C0854,Male,32.0,Laptop,Electronics,1,415.51,415.51,Card,West,2024-12-28
O02775,C1415,Female,49.0,Jeans,Fashion,2,131.68,263.36,BankTransfer,East,2024-06-16
O02776,C1064,Male,54.0,Laptop,Electronics,5,124.7,623.5,Cash,West,2024-08-18
O02777,C0629,Male,32.0,Lotion,Beauty,3,498.06,1494.18,BankTransfer,North,2025-06-06
O02778,C1021,Female,48.0,Headphones,Electronics,3,328.1,984.3,MobileMoney,South,2024-09-02
O02779,C0243,Female,58.0,Tablet,Electronics,5,484.15,2420.75,BankTransfer,East,2024-07-06
O02780,C1473,Female,54.0,Smartphone,Electronics,5,88.32,441.6,Card,South,2024-04-25
O02781,C0612,Female,50.0,Smartphone,Electronics,5,429.87,2149.35,Card,West,2025-01-30
O02782,C1383,Female,43.0,Jeans,Fashion,3,275.37,826.11,Cash,South,2024-05-09
O02783,C1422,Male,34.0,Fan,Home,4,122.45,489.8,Card,West,2024-10-09
O02784,C0077,Female,31.0,Blender,Home,5,456.82,2284.1,BankTransfer,North,2023-12-01
O02785,C0185,Female,19.0,Fan,Home,2,220.88,441.76,Card,South,2025-03-31
O02786,C0087,Female,23.0,Shoes,Fashion,2,26.62,53.24,BankTransfer,South,2024-04-13
O02787,C0375,Male,39.0,Smartphone,Electronics,5,323.96,1619.8,BankTransfer,West,2024-07-02
O02788,C0316,Male,23.0,Lotion,Beauty,3,200.26,600.78,BankTransfer,North,2024-09-10
O02789,C0934,Female,26.0,Jeans,Fashion,1,422.21,422.21,Card,West,2024-10-08
O02790,C0194,Male,27.0,Perfume,Beauty,2,481.8,963.6,Card,South,2023-11-08
O02791,C0910,Male,21.0,Makeup Kit,Beauty,5,268.46,1342.3,MobileMoney,West,2023-12-20
O02792,C0280,Female,48.0,Fan,Home,1,344.29,344.29,BankTransfer,East,2025-06-12
O02793,C0998,Female,,Shoes,Fashion,5,49.2,246.0,MobileMoney,North,2025-06-10
O02794,C0262,Male,53.0,Makeup Kit,Beauty,1,315.1,315.1,Card,West,2025-08-24
O02795,C0536,Male,38.0,Fan,Home,4,110.55,442.2,Card,South,2025-05-18
O02796,C0170,Female,34.0,T-shirt,Fashion,2,394.61,789.22,Card,North,2025-01-07
O02797,C0497,Female,18.0,Microwave,Home,5,355.77,1778.85,Cash,West,2023-11-14
O02798,C0163,Male,63.0,Tablet,Electronics,5,95.71,478.55,Card,South,2025-05-03
O02799,C0917,Male,54.0,Smartphone,Electronics,2,483.66,967.32,Cash,East,2024-10-01
O02800,C1092,Male,37.0,Lotion,Beauty,4,379.34,1517.36,Card,South,2025-03-26
O02801,C0207,Female,36.0,Vacuum Cleaner,Home,4,392.58,1570.32,BankTransfer,West,2024-06-17
O02802,C1102,Male,56.0,Blender,Home,1,15.79,15.79,Cash,South,2024-08-17
O02803,C0289,Male,45.0,Shoes,Fashion,1,165.86,165.86,BankTransfer,South,2025-08-09
O02804,C0354,Male,18.0,Jacket,Fashion,1,256.88,256.88,Card,East,2025-04-05
O02805,C0608,Female,,Makeup Kit,Beauty,4,410.05,1640.2,Card,East,2025-02-02
O02806,C0711,Female,44.0,Jeans,Fashion,3,194.42,583.26,Cash,South,2025-08-09
O02807,C0114,Female,18.0,Jacket,Fashion,2,353.62,707.24,MobileMoney,North,2024-03-12
O02808,C0804,Female,22.0,Shoes,Fashion,4,30.87,123.48,Card,North,2024-08-05
O02809,C0576,Male,40.0,Perfume,Beauty,4,408.7,1634.8,Cash,North,2023-10-08
O02810,C1324,Male,38.0,T-shirt,Fashion,2,77.64,155.28,BankTransfer,North,2023-12-02
O02811,C0695,Male,42.0,Blender,Home,1,168.69,168.69,BankTransfer,South,2024-05-09
O02812,C1459,Female,20.0,Jeans,Fashion,2,64.85,129.7,BankTransfer,West,2025-01-24
O02813,C1232,Male,61.0,Fan,Home,1,16.47,16.47,Card,South,2025-06-14
O02814,C1482,Female,54.0,Jeans,Fashion,3,38.56,115.68,Cash,North,2024-08-03
O02815,C1339,Female,37.0,Smartphone,Electronics,2,396.73,793.46,BankTransfer,East,2025-01-09
O02816,C0663,Male,32.0,Microwave,Home,5,275.26,1376.3,Cash,East,2024-09-04
O02817,C0816,Female,49.0,Microwave,Home,1,188.86,188.86,BankTransfer,East,2023-10-09
O02818,C0284,Female,52.0,Lotion,Beauty,3,223.01,669.03,Cash,East,2025-08-27
O02819,C0931,Male,51.0,Microwave,Home,4,467.24,1868.96,Card,East,2024-05-29
O02820,C0787,Female,41.0,Jacket,Fashion,2,363.07,726.14,Card,West,2024-11-12
O02821,C0101,Male,45.0,Tablet,Electronics,5,51.56,257.8,Card,West,2023-09-28
O02822,C0538,Female,54.0,Laptop,Electronics,5,413.63,2068.15,Cash,South,2024-07-24
O02823,C0368,Male,46.0,Tablet,Electronics,3,491.48,1474.44,Card,West,2025-04-02
O02824,C0023,Male,22.0,Smartphone,Electronics,1,224.16,224.16,Cash,East,2024-08-07
O02825,C1422,Male,25.0,Vacuum Cleaner,Home,2,379.79,759.58,MobileMoney,South,2024-01-22
O02826,C1330,Male,,Headphones,Electronics,4,425.47,1701.88,Cash,East,2025-02-25
O02827,C0711,Male,35.0,Blender,Home,1,435.07,435.07,Cash,South,2024-07-08
O02828,C0829,Male,52.0,Perfume,Beauty,2,115.88,231.76,MobileMoney,West,2024-05-07
O02829,C1425,Female,62.0,Smartphone,Electronics,2,273.3,546.6,BankTransfer,East,2024-04-26
O02830,C0071,Female,56.0,Perfume,Beauty,3,361.56,1084.68,MobileMoney,North,2024-12-04
O02831,C1146,Male,29.0,Fan,Home,3,86.01,258.03,Card,North,2025-01-17
O02832,C0332,Male,47.0,Blender,Home,2,296.25,592.5,Cash,South,2024-12-25
O02833,C1369,Female,36.0,Jacket,Fashion,5,395.59,1977.95,BankTransfer,North,2024-04-21
O02834,C0238,Male,32.0,T-shirt,Fashion,5,65.1,325.5,BankTransfer,East,2024-02-14
O02835,C1407,Female,61.0,Lotion,Beauty,1,266.25,266.25,BankTransfer,East,2023-09-22
O02836,C0085,Male,48.0,Smartphone,Electronics,1,286.83,286.83,BankTransfer,North,2023-11-09
O02837,C1258,Male,41.0,Shoes,Fashion,5,342.94,1714.7,Card,West,2025-07-23
O02838,C0162,Female,51.0,Vacuum Cleaner,Home,1,391.85,391.85,BankTransfer,East,2025-02-10
O02839,C1410,Male,39.0,Perfume,Beauty,5,479.14,2395.7,BankTransfer,South,2023-11-16
O02840,C1488,Female,36.0,Jacket,Fashion,1,394.47,394.47,Card,South,2023-12-07
O02841,C1046,Male,53.0,Lipstick,Beauty,3,353.89,1061.67,Cash,South,2024-08-22
O02842,C0656,Male,62.0,Laptop,Electronics,5,156.46,782.3,MobileMoney,South,2025-03-18
O02843,C1104,Male,21.0,Makeup Kit,Beauty,5,28.18,140.9,Cash,East,2025-01-29
O02844,C1419,Female,,T-shirt,Fashion,4,378.15,1512.6,Card,East,2025-02-22
O02845,C0757,Female,60.0,Lipstick,Beauty,3,193.96,581.88,MobileMoney,South,2023-09-27
O02846,C0862,Female,49.0,Jacket,Fashion,2,140.94,281.88,Card,West,2023-10-25
O02847,C0002,Female,24.0,Tablet,Electronics,1,421.97,421.97,Cash,East,2025-03-14
O02848,C0827,Male,42.0,Perfume,Beauty,1,478.97,478.97,Cash,South,2024-03-15
O02849,C0730,Female,44.0,Vacuum Cleaner,Home,3,105.1,315.3,Card,North,2025-06-05
O02850,C1068,Male,64.0,Fan,Home,2,360.61,721.22,Card,East,2024-01-23
O02851,C1284,Female,27.0,Perfume,Beauty,1,133.87,133.87,Cash,East,2025-05-30
O02852,C1405,Male,31.0,Perfume,Beauty,1,151.46,151.46,MobileMoney,North,2025-09-16
O02853,C1357,Male,29.0,Microwave,Home,1,107.73,107.73,MobileMoney,East,2024-05-09
O02854,C0663,Female,29.0,Makeup Kit,Beauty,4,333.43,1333.72,BankTransfer,West,2024-06-25
O02855,C1494,Male,33.0,Makeup Kit,Beauty,5,437.98,2189.9,MobileMoney,East,2024-03-03
O02856,C0791,Female,25.0,Headphones,Electronics,5,119.3,596.5,MobileMoney,East,2024-01-17
O02857,C0698,Male,60.0,Lotion,Beauty,2,326.79,653.58,Card,East,2025-09-04
O02858,C0831,Female,48.0,Tablet,Electronics,4,489.67,1958.68,Card,North,2023-11-30
O02859,C0807,Female,30.0,Lotion,Beauty,2,436.99,873.98,Cash,South,2024-04-24
O02860,C0646,Male,,Blender,Home,1,375.72,375.72,Cash,North,2024-07-29
O02861,C0874,Female,27.0,Laptop,Electronics,3,395.09,1185.27,BankTransfer,North,2025-08-09
O02862,C0917,Female,46.0,Shoes,Fashion,2,408.71,817.42,MobileMoney,South,2023-12-05
O02863,C1445,Male,39.0,Smartphone,Electronics,4,365.0,1460.0,Card,East,2024-06-11
O02864,C0810,Female,,Lipstick,Beauty,4,320.55,1282.2,Cash,North,2025-09-08
O02865,C1285,Male,52.0,Perfume,Beauty,2,250.67,501.34,BankTransfer,East,2024-11-04
O02866,C1353,Male,54.0,Fan,Home,1,211.35,211.35,Card,East,2023-11-23
O02867,C1150,Female,28.0,Lipstick,Beauty,2,218.94,437.88,Card,South,2024-03-21
O02868,C0965,Female,49.0,Smartphone,Electronics,1,208.05,208.05,Card,West,2025-05-12
O02869,C0927,Female,36.0,Tablet,Electronics,5,38.68,193.4,BankTransfer,South,2024-08-10
O02870,C0188,Female,31.0,T-shirt,Fashion,3,282.2,846.6,Cash,South,2025-02-25
O02871,C0181,Male,55.0,Jeans,Fashion,3,193.35,580.05,Card,North,2025-04-18
O02872,C0682,Female,63.0,Headphones,Electronics,5,334.09,1670.45,MobileMoney,West,2025-08-14
O02873,C0628,Female,33.0,Fan,Home,5,297.11,1485.55,MobileMoney,West,2024-09-27
O02874,C0180,Male,48.0,Smartphone,Electronics,3,122.93,368.79,BankTransfer,East,2024-07-18
O02875,C0932,Male,45.0,Perfume,Beauty,2,333.14,666.28,Cash,North,2025-01-14
O02876,C0024,Male,28.0,Makeup Kit,Beauty,1,203.45,203.45,MobileMoney,North,2024-12-03
O02877,C0402,Female,53.0,Lotion,Beauty,5,28.06,140.3,BankTransfer,South,2025-06-10
O02878,C1069,Female,41.0,Blender,Home,1,357.49,357.49,MobileMoney,East,2024-06-05
O02879,C0081,Female,42.0,Headphones,Electronics,3,471.98,1415.94,MobileMoney,North,2024-02-16
O02880,C0690,Female,19.0,Microwave,Home,4,57.67,230.68,MobileMoney,West,2024-01-24
O02881,C1271,Male,20.0,Lotion,Beauty,5,338.25,1691.25,Card,North,2023-11-05
O02882,C1421,Male,22.0,Makeup Kit,Beauty,2,97.49,194.98,MobileMoney,West,2025-03-23
O02883,C0375,Male,,Laptop,Electronics,4,320.16,1280.64,Card,West,2025-07-10
O02884,C1267,Male,61.0,Jacket,Fashion,3,459.73,1379.19,MobileMoney,South,2025-03-27
O02885,C1491,Male,,Tablet,Electronics,3,413.72,1241.16,Cash,East,2024-07-27
O02886,C0694,Male,58.0,Jeans,Fashion,5,401.62,2008.1,Card,North,2025-02-27
